"game_id","season","season_type","week","game_key","game_date","game_time_eastern","game_time_local","home_team_id","visitor_team_id","home_team_abbr","visitor_team_abbr","home_display_name","visitor_display_name","home_nickname","visitor_nickname","site_id","site_city","site_full_name","site_state","site_roof_type","network_channel","score_time","phase","phase_description","visitor_score_point_total","visitor_score_point_q1","visitor_score_point_q2","visitor_score_point_q3","visitor_score_point_q4","visitor_score_point_ot","visitor_timeouts_remaining","home_score_point_total","home_score_point_q1","home_score_point_q2","home_score_point_q3","home_score_point_q4","home_score_point_ot","home_timeouts_remaining","validated","spread_line","total_line"
NULL,2023,"REG",18,59442,NULL,NULL,NULL,"4500","2510","SF","LA","San Francisco 49ers","Los Angeles Rams","49ers","Rams",2099,"Santa Clara","Levi's Stadium","CA","OUTDOOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023111910,2023,"REG",11,59334,"11/19/2023","16:25:00",NULL,"2510","4600","LA","SEA","Los Angeles Rams","Seattle Seahawks","Rams","Seahawks",3005,"Inglewood","SoFi Stadium","CA","OUTDOOR","CBS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023112300,2023,"REG",12,59337,"11/23/2023","12:30:00",NULL,"1540","1800","DET","GB","Detroit Lions","Green Bay Packers","Lions","Packers",2026,"Detroit","Ford Field","MI","INDOOR","FOX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023120309,2023,"REG",13,59363,"12/03/2023","16:25:00",NULL,"3700","4500","PHI","SF","Philadelphia Eagles","San Francisco 49ers","Eagles","49ers",2769,"Philadelphia","Lincoln Financial Field","PA","OUTDOOR","FOX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023120308,2023,"REG",13,59362,"12/03/2023","16:25:00",NULL,"2510","1050","LA","CLE","Los Angeles Rams","Cleveland Browns","Rams","Browns",3005,"Inglewood","SoFi Stadium","CA","OUTDOOR","FOX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023121002,2023,"REG",14,59369,"12/10/2023","13:00:00",NULL,"0810","1540","CHI","DET","Chicago Bears","Detroit Lions","Bears","Lions",4620,"Chicago","Soldier Field","IL","OUTDOOR","FOX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023121704,2023,"REG",15,59391,"12/17/2023","16:05:00",NULL,"3800","4500","ARI","SF","Arizona Cardinals","San Francisco 49ers","Cardinals","49ers",1907,"Glendale","State Farm Stadium","AZ","RETRACTABLE","CBS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
NULL,2023,"REG",15,59384,NULL,NULL,NULL,"1050","0810","CLE","CHI","Cleveland Browns","Chicago Bears","Browns","Bears",1048,"Cleveland","Cleveland Browns Stadium","OH","OUTDOOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023122404,2023,"REG",16,59402,"12/24/2023","13:00:00",NULL,"2120","1050","HOU","CLE","Houston Texans","Cleveland Browns","Texans","Browns",3698,"Houston","NRG Stadium","TX","OUTDOOR","CBS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023122411,2023,"REG",16,59409,"12/24/2023","20:15:00",NULL,"1400","3200","DEN","NE","Denver Broncos","New England Patriots","Broncos","Patriots",5786,"Denver","Empower Field at Mile High","CO","OUTDOOR","NFL NETWORK",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,2023,"REG",18,59438,NULL,NULL,NULL,"2700","0610","MIA","BUF","Miami Dolphins","Buffalo Bills","Dolphins","Bills",2475,"Opa Locka","Hard Rock Stadium","FL","OUTDOOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023102207,2023,"REG",7,59274,"10/22/2023","16:05:00",NULL,"4600","3800","SEA","ARI","Seattle Seahawks","Arizona Cardinals","Seahawks","Cardinals",5315,"Seattle","Lumen Field","WA","OUTDOOR","FOX","00:00","FINAL","FINAL",10,3,7,0,0,0,0,20,7,7,3,3,0,1,NULL,"-7.5","43.5"
2023101505,2023,"REG",6,59257,"10/15/2023","13:00:00",NULL,"2120","3300","HOU","NO","Houston Texans","New Orleans Saints","Texans","Saints",3698,"Houston","NRG Stadium","TX","OUTDOOR","FOX","00:00","FINAL","FINAL",13,7,3,3,0,0,0,20,7,10,3,0,0,2,NULL,"2.5","41.5"
2023102209,2023,"REG",7,59276,"10/22/2023","16:25:00",NULL,"2310","4400","KC","LAC","Kansas City Chiefs","Los Angeles Chargers","Chiefs","Chargers",1552,"Kansas City","GEHA Field at Arrowhead Stadium","MO","OUTDOOR","CBS","00:00","FINAL","FINAL",17,3,14,0,0,0,1,31,3,21,0,7,0,3,NULL,"-4.5","48.5"
2023102912,2023,"REG",8,59292,"10/29/2023","16:25:00",NULL,"4500","0920","SF","CIN","San Francisco 49ers","Cincinnati Bengals","49ers","Bengals",2099,"Santa Clara","Levi's Stadium","CA","OUTDOOR","CBS","00:00","FINAL","FINAL",31,14,0,3,14,0,1,17,7,3,0,7,0,0,NULL,"-4.5","44.5"
2023110502,2023,"REG",9,59298,"11/05/2023","13:00:00",NULL,"0325","4600","BAL","SEA","Baltimore Ravens","Seattle Seahawks","Ravens","Seahawks",3695,"Baltimore","M&T Bank Stadium","MD","OUTDOOR","CBS","00:00","FINAL","FINAL",3,0,3,0,0,0,3,37,0,17,13,7,0,1,NULL,"-5.5","44.5"
2023092406,2023,"REG",3,59212,"09/24/2023","13:00:00",NULL,"3000","4400","MIN","LAC","Minnesota Vikings","Los Angeles Chargers","Vikings","Chargers",1652,"Minneapolis","U.S. Bank Stadium","MN","INDOOR","FOX","00:00","FINAL","FINAL",28,7,7,7,7,0,3,24,0,10,7,7,0,0,NULL,"-0.5","53.5"
2023100801,2023,"REG",5,59239,"10/08/2023","13:00:00",NULL,"0200","2120","ATL","HOU","Atlanta Falcons","Houston Texans","Falcons","Texans",2076,"Atlanta","Mercedes-Benz Stadium","GA","INDOOR","FOX","00:00","FINAL","FINAL",19,3,6,3,7,0,0,21,7,0,0,14,0,2,NULL,"-1.5","42.5"
2023110501,2023,"REG",9,59297,"11/05/2023","13:00:00",NULL,"0200","3000","ATL","MIN","Atlanta Falcons","Minnesota Vikings","Falcons","Vikings",2076,"Atlanta","Mercedes-Benz Stadium","GA","INDOOR","FOX","00:00","FINAL","FINAL",31,3,7,11,10,0,1,28,3,8,10,7,0,1,NULL,"-3.5","38.5"
2023091703,2023,"REG",2,59193,"09/17/2023","13:00:00",NULL,"1540","4600","DET","SEA","Detroit Lions","Seattle Seahawks","Lions","Seahawks",2026,"Detroit","Ford Field","MI","INDOOR","FOX","00:00","FINAL OVERTIME","FINAL",37,7,0,10,14,6,2,31,7,7,7,10,0,2,NULL,"-4.5","46.5"
2023100110,2023,"REG",4,59232,"10/01/2023","16:05:00",NULL,"4400","2520","LAC","LV","Los Angeles Chargers","Las Vegas Raiders","Chargers","Raiders",3005,"Inglewood","SoFi Stadium","CA","OUTDOOR","CBS","00:00","FINAL","FINAL",17,7,0,3,7,0,0,24,7,17,0,0,0,3,NULL,"-6.5","48.5"
2023101512,2023,"REG",6,59264,"10/15/2023","20:20:00",NULL,"0610","3410","BUF","NYG","Buffalo Bills","New York Giants","Bills","Giants",3770,"Orchard Park","Highmark Stadium","NY","OUTDOOR","NBC","00:00","FINAL","FINAL",9,3,3,0,3,0,0,14,0,0,0,14,0,0,NULL,"-15.5","43.5"
NULL,2023,"REG",18,59434,NULL,NULL,NULL,"1800","0810","GB","CHI","Green Bay Packers","Chicago Bears","Packers","Bears",2606,"Green Bay","Lambeau Field","WI","OUTDOOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023100807,2023,"REG",5,59245,"10/08/2023","16:05:00",NULL,"3800","0920","ARI","CIN","Arizona Cardinals","Cincinnati Bengals","Cardinals","Bengals",1907,"Glendale","State Farm Stadium","AZ","RETRACTABLE","FOX","00:00","FINAL","FINAL",34,10,7,7,10,0,2,20,0,14,6,0,0,0,NULL,"3.5","44.5"
2023102208,2023,"REG",7,59275,"10/22/2023","16:25:00",NULL,"1400","1800","DEN","GB","Denver Broncos","Green Bay Packers","Broncos","Packers",5786,"Denver","Empower Field at Mile High","CO","OUTDOOR","CBS","00:00","FINAL","FINAL",17,0,0,10,7,0,0,19,3,6,7,3,0,0,NULL,"-1.5","44.5"
2023092405,2023,"REG",3,59211,"09/24/2023","13:00:00",NULL,"2700","1400","MIA","DEN","Miami Dolphins","Denver Broncos","Dolphins","Broncos",2475,"Opa Locka","Hard Rock Stadium","FL","OUTDOOR","CBS","00:00","FINAL","FINAL",20,7,6,0,7,0,3,70,14,21,14,21,0,3,NULL,"-6.5","48.5"
2023100109,2023,"REG",4,59231,"10/01/2023","13:00:00",NULL,"2100","0920","TEN","CIN","Tennessee Titans","Cincinnati Bengals","Titans","Bengals",2350,"Nashville","Nissan Stadium","TN","OUTDOOR","FOX","00:00","FINAL","FINAL",3,3,0,0,0,0,2,27,3,21,3,0,0,2,NULL,"3.5","41.5"
2023091704,2023,"REG",2,59194,"09/17/2023","13:00:00",NULL,"2120","2200","HOU","IND","Houston Texans","Indianapolis Colts","Texans","Colts",3698,"Houston","NRG Stadium","TX","OUTDOOR","FOX","00:00","FINAL","FINAL",31,14,14,3,0,0,0,20,7,3,0,10,0,0,NULL,"-0.5","39.5"
2023091708,2023,"REG",2,59198,"09/17/2023","16:05:00",NULL,"3800","3410","ARI","NYG","Arizona Cardinals","New York Giants","Cardinals","Giants",1907,"Glendale","State Farm Stadium","AZ","RETRACTABLE","FOX","00:00","FINAL","FINAL",31,0,0,14,17,0,0,28,7,13,8,0,0,0,NULL,"5.5","40.5"
2023092403,2023,"REG",3,59209,"09/24/2023","13:00:00",NULL,"1800","3300","GB","NO","Green Bay Packers","New Orleans Saints","Packers","Saints",2606,"Green Bay","Lambeau Field","WI","OUTDOOR","FOX","00:00","FINAL","FINAL",17,7,10,0,0,0,0,18,0,0,0,18,0,2,NULL,"1.5","41.5"
2023100102,2023,"REG",4,59224,"10/01/2023","13:00:00",NULL,"0750","3000","CAR","MIN","Carolina Panthers","Minnesota Vikings","Panthers","Vikings",1769,"Charlotte","Bank of America Stadium","NC","OUTDOOR","FOX","00:00","FINAL","FINAL",21,0,7,14,0,0,1,13,7,6,0,0,0,0,NULL,"4.5","46.5"
2023102907,2023,"REG",8,59287,"10/29/2023","13:00:00",NULL,"2100","0200","TEN","ATL","Tennessee Titans","Atlanta Falcons","Titans","Falcons",2350,"Nashville","Nissan Stadium","TN","OUTDOOR","CBS","00:00","FINAL","FINAL",23,3,0,6,14,0,0,28,7,7,7,7,0,3,NULL,"2.5","35.5"
2023091709,2023,"REG",2,59199,"09/17/2023","16:05:00",NULL,"2510","4500","LA","SF","Los Angeles Rams","San Francisco 49ers","Rams","49ers",3005,"Inglewood","SoFi Stadium","CA","OUTDOOR","FOX","00:00","FINAL","FINAL",30,7,10,3,10,0,1,23,3,14,0,6,0,0,NULL,"7.5","45.5"
2023091702,2023,"REG",2,59192,"09/17/2023","13:00:00",NULL,"0920","0325","CIN","BAL","Cincinnati Bengals","Baltimore Ravens","Bengals","Ravens",3530,"Cincinnati","Paycor Stadium","OH","OUTDOOR","CBS","00:00","FINAL","FINAL",27,7,6,7,7,0,2,24,0,10,7,7,0,0,NULL,"-3.5","45.5"
2023100808,2023,"REG",5,59246,"10/08/2023","16:05:00",NULL,"2510","3700","LA","PHI","Los Angeles Rams","Philadelphia Eagles","Rams","Eagles",3005,"Inglewood","SoFi Stadium","CA","OUTDOOR","FOX","00:00","FINAL","FINAL",23,7,10,0,6,0,0,14,7,7,0,0,0,0,NULL,"3.5","50.5"
2023102203,2023,"REG",7,59270,"10/22/2023","13:00:00",NULL,"3200","0610","NE","BUF","New England Patriots","Buffalo Bills","Patriots","Bills",1065,"Foxborough","Gillette Stadium","MA","OUTDOOR","CBS","00:00","FINAL","FINAL",25,0,3,7,15,0,0,29,10,3,3,13,0,0,NULL,"7.5","41.5"
2023102908,2023,"REG",8,59288,"10/29/2023","13:00:00",NULL,"5110","3700","WAS","PHI","Washington Commanders","Philadelphia Eagles","Commanders","Eagles",2389,"Landover","FedExField","MD","OUTDOOR","FOX","00:00","FINAL","FINAL",38,3,7,7,21,0,2,31,7,10,0,14,0,0,NULL,"6.5","42.5"
2023091700,2023,"REG",2,59190,"09/17/2023","13:00:00",NULL,"0200","1800","ATL","GB","Atlanta Falcons","Green Bay Packers","Falcons","Packers",2076,"Atlanta","Mercedes-Benz Stadium","GA","INDOOR","FOX","00:00","FINAL","FINAL",24,0,10,14,0,0,0,25,3,6,3,13,0,1,NULL,"-2.5","40.5"
2023092404,2023,"REG",3,59210,"09/24/2023","13:00:00",NULL,"2250","2120","JAX","HOU","Jacksonville Jaguars","Houston Texans","Jaguars","Texans",2049,"Jacksonville","TIAA Bank Field","FL","OUTDOOR","FOX","00:00","FINAL","FINAL",37,7,10,7,13,0,1,17,0,0,10,7,0,3,NULL,"-7.5","43.5"
2023100106,2023,"REG",4,59228,"10/01/2023","13:00:00",NULL,"2200","2510","IND","LA","Indianapolis Colts","Los Angeles Rams","Colts","Rams",2878,"Indianapolis","Lucas Oil Stadium","IN","INDOOR","FOX","00:00","FINAL OVERTIME","FINAL",29,14,6,3,0,6,1,23,0,0,8,15,0,2,NULL,"-0.5","44.5"
2023101900,2023,"REG",7,59266,"10/19/2023","20:15:00",NULL,"3300","2250","NO","JAX","New Orleans Saints","Jacksonville Jaguars","Saints","Jaguars",2870,"New Orleans","Caesars Superdome","LA","INDOOR","Prime Video","00:00","FINAL","FINAL",31,7,10,7,7,0,3,24,3,3,3,15,0,0,NULL,"-2.5","40.5"
2023100101,2023,"REG",4,59223,"10/01/2023","13:00:00",NULL,"0610","2700","BUF","MIA","Buffalo Bills","Miami Dolphins","Bills","Dolphins",3770,"Orchard Park","Highmark Stadium","NY","OUTDOOR","CBS","00:00","FINAL","FINAL",20,7,7,6,0,0,2,48,14,17,10,7,0,2,NULL,"-2.5","53.5"
2023091400,2023,"REG",2,59189,"09/14/2023","20:15:00",NULL,"3700","3000","PHI","MIN","Philadelphia Eagles","Minnesota Vikings","Eagles","Vikings",2769,"Philadelphia","Lincoln Financial Field","PA","OUTDOOR","Prime Video","00:00","FINAL","FINAL",28,0,7,7,14,0,0,34,3,10,14,7,0,1,NULL,"-6.5","48.5"
2023092407,2023,"REG",3,59213,"09/24/2023","13:00:00",NULL,"3430","3200","NYJ","NE","New York Jets","New England Patriots","Jets","Patriots",3757,"East Rutherford","MetLife Stadium","NJ","OUTDOOR","CBS","00:00","FINAL","FINAL",15,3,7,3,2,0,0,10,0,3,0,7,0,0,NULL,"1.5","35.5"
2023101500,2023,"REG",6,59252,"10/15/2023","09:30:00",NULL,"2100","0325","TEN","BAL","Tennessee Titans","Baltimore Ravens","Titans","Ravens",5528,"London","Tottenham Hotspur Stadium",NULL,"OUTDOOR","NFL NETWORK","00:00","FINAL","FINAL",24,6,12,0,6,0,2,16,3,0,10,3,0,0,NULL,"5.5","42.5"
2023100800,2023,"REG",5,59238,"10/08/2023","09:30:00",NULL,"0610","2250","BUF","JAX","Buffalo Bills","Jacksonville Jaguars","Bills","Jaguars",5528,"London","Tottenham Hotspur Stadium",NULL,"OUTDOOR","NFL NETWORK","00:00","FINAL","FINAL",25,11,0,0,14,0,1,20,0,7,0,13,0,0,NULL,"-5.5","48.5"
2023102201,2023,"REG",7,59268,"10/22/2023","13:00:00",NULL,"0810","2520","CHI","LV","Chicago Bears","Las Vegas Raiders","Bears","Raiders",4620,"Chicago","Soldier Field","IL","OUTDOOR","FOX","00:00","FINAL","FINAL",12,0,3,0,9,0,1,30,7,7,7,9,0,2,NULL,"2.5","38.5"
2023100805,2023,"REG",5,59243,"10/08/2023","13:00:00",NULL,"3200","3300","NE","NO","New England Patriots","New Orleans Saints","Patriots","Saints",1065,"Foxborough","Gillette Stadium","MA","OUTDOOR","CBS","00:00","FINAL","FINAL",34,7,14,3,10,0,3,0,0,0,0,0,0,2,NULL,"-2.5","38.5"
2023101504,2023,"REG",6,59256,"10/15/2023","13:00:00",NULL,"1050","4500","CLE","SF","Cleveland Browns","San Francisco 49ers","Browns","49ers",1048,"Cleveland","Cleveland Browns Stadium","OH","OUTDOOR","FOX","00:00","FINAL","FINAL",17,7,3,0,7,0,1,19,0,7,6,6,0,0,NULL,"9.5","34.5"
2023092800,2023,"REG",4,59221,"09/28/2023","20:15:00",NULL,"1800","1540","GB","DET","Green Bay Packers","Detroit Lions","Packers","Lions",2606,"Green Bay","Lambeau Field","WI","OUTDOOR","Prime Video","00:00","FINAL","FINAL",34,14,13,0,7,0,1,20,3,0,8,9,0,0,NULL,"1.5","45.5"
2023100802,2023,"REG",5,59240,"10/08/2023","13:00:00",NULL,"1540","0750","DET","CAR","Detroit Lions","Carolina Panthers","Lions","Panthers",2026,"Detroit","Ford Field","MI","INDOOR","FOX","00:00","FINAL","FINAL",24,0,10,0,14,0,3,42,14,14,0,14,0,3,NULL,"-9.5","43.5"
2023102909,2023,"REG",8,59289,"10/29/2023","16:05:00",NULL,"4600","1050","SEA","CLE","Seattle Seahawks","Cleveland Browns","Seahawks","Browns",5315,"Seattle","Lumen Field","WA","OUTDOOR","FOX","00:00","FINAL","FINAL",20,7,7,6,0,0,1,24,17,0,0,7,0,2,NULL,"-4.5","38.5"
2023092402,2023,"REG",3,59208,"09/24/2023","13:00:00",NULL,"1540","0200","DET","ATL","Detroit Lions","Atlanta Falcons","Lions","Falcons",2026,"Detroit","Ford Field","MI","INDOOR","FOX","00:00","FINAL","FINAL",6,0,3,0,3,0,0,20,3,10,0,7,0,1,NULL,"-3.5","47.5"
2023101503,2023,"REG",6,59255,"10/15/2023","13:00:00",NULL,"0920","4600","CIN","SEA","Cincinnati Bengals","Seattle Seahawks","Bengals","Seahawks",3530,"Cincinnati","Paycor Stadium","OH","OUTDOOR","CBS","00:00","FINAL","FINAL",13,7,3,3,0,0,0,17,7,7,0,3,0,0,NULL,"-2.5","45.5"
2023102200,2023,"REG",7,59267,"10/22/2023","13:00:00",NULL,"0325","1540","BAL","DET","Baltimore Ravens","Detroit Lions","Ravens","Lions",3695,"Baltimore","M&T Bank Stadium","MD","OUTDOOR","FOX","00:00","FINAL","FINAL",6,0,0,0,6,0,2,38,14,14,7,3,0,2,NULL,"-3.5","43.5"
2023102901,2023,"REG",8,59281,"10/29/2023","13:00:00",NULL,"1200","2510","DAL","LA","Dallas Cowboys","Los Angeles Rams","Cowboys","Rams",4948,"Arlington","AT&T Stadium","TX","RETRACTABLE","FOX","00:00","FINAL","FINAL",20,3,6,8,3,0,3,43,17,16,3,7,0,1,NULL,"-6.5","45.5"
2023100105,2023,"REG",4,59227,"10/01/2023","13:00:00",NULL,"2120","3900","HOU","PIT","Houston Texans","Pittsburgh Steelers","Texans","Steelers",3698,"Houston","NRG Stadium","TX","OUTDOOR","CBS","00:00","FINAL","FINAL",6,0,0,6,0,0,2,30,10,6,0,14,0,3,NULL,"1.5","40.5"
2023102202,2023,"REG",7,59269,"10/22/2023","13:00:00",NULL,"2200","1050","IND","CLE","Indianapolis Colts","Cleveland Browns","Colts","Browns",2878,"Indianapolis","Lucas Oil Stadium","IN","INDOOR","CBS","00:00","FINAL","FINAL",39,7,20,3,9,0,0,38,14,7,7,10,0,1,NULL,"3.5","40.5"
2023101502,2023,"REG",6,59254,"10/15/2023","13:00:00",NULL,"0810","3000","CHI","MIN","Chicago Bears","Minnesota Vikings","Bears","Vikings",4620,"Chicago","Soldier Field","IL","OUTDOOR","FOX","00:00","FINAL","FINAL",19,3,9,7,0,0,2,13,0,6,0,7,0,0,NULL,"3.5","44.5"
2023102900,2023,"REG",8,59280,"10/29/2023","13:00:00",NULL,"0750","2120","CAR","HOU","Carolina Panthers","Houston Texans","Panthers","Texans",1769,"Charlotte","Bank of America Stadium","NC","OUTDOOR","FOX","00:00","FINAL","FINAL",13,0,7,6,0,0,0,15,0,6,6,3,0,1,NULL,"3.5","42.5"
2023100100,2023,"REG",4,59222,"10/01/2023","09:30:00",NULL,"2250","0200","JAX","ATL","Jacksonville Jaguars","Atlanta Falcons","Jaguars","Falcons",5525,"London","Wembley Stadium",NULL,"OUTDOOR","ESPN+","00:00","FINAL","FINAL",7,0,0,7,0,0,0,23,7,10,0,6,0,1,NULL,"-3.5","42.5"
2023100803,2023,"REG",5,59241,"10/08/2023","13:00:00",NULL,"2200","2100","IND","TEN","Indianapolis Colts","Tennessee Titans","Colts","Titans",2878,"Indianapolis","Lucas Oil Stadium","IN","INDOOR","CBS","00:00","FINAL","FINAL",16,3,3,10,0,0,0,23,7,3,7,6,0,2,NULL,"1.5","44.5"
2023101501,2023,"REG",6,59253,"10/15/2023","13:00:00",NULL,"0200","5110","ATL","WAS","Atlanta Falcons","Washington Commanders","Falcons","Commanders",2076,"Atlanta","Mercedes-Benz Stadium","GA","INDOOR","CBS","00:00","FINAL","FINAL",24,3,14,7,0,0,3,16,7,3,0,6,0,0,NULL,"-1.5","42.5"
2023100804,2023,"REG",5,59242,"10/08/2023","13:00:00",NULL,"2700","3410","MIA","NYG","Miami Dolphins","New York Giants","Dolphins","Giants",2475,"Opa Locka","Hard Rock Stadium","FL","OUTDOOR","FOX","00:00","FINAL","FINAL",16,0,10,3,3,0,1,31,7,10,14,0,0,3,NULL,"-12.5","47.5"
2023100103,2023,"REG",4,59225,"10/01/2023","13:00:00",NULL,"0810","1400","CHI","DEN","Chicago Bears","Denver Broncos","Bears","Broncos",4620,"Chicago","Soldier Field","IL","OUTDOOR","CBS","00:00","FINAL","FINAL",31,7,0,7,17,0,1,28,0,21,7,0,0,0,NULL,"2.5","46.5"
2023092400,2023,"REG",3,59206,"09/24/2023","13:00:00",NULL,"0325","2200","BAL","IND","Baltimore Ravens","Indianapolis Colts","Ravens","Colts",3695,"Baltimore","M&T Bank Stadium","MD","OUTDOOR","CBS","00:00","FINAL OVERTIME","FINAL",22,0,10,3,6,3,2,19,7,0,7,5,0,0,NULL,"-7.5","43.5"
2023100500,2023,"REG",5,59237,"10/05/2023","20:15:00",NULL,"5110","0810","WAS","CHI","Washington Commanders","Chicago Bears","Commanders","Bears",2389,"Landover","FedExField","MD","OUTDOOR","Prime Video","00:00","FINAL","FINAL",40,10,17,0,13,0,3,20,0,3,11,6,0,0,NULL,"-5.5","44.5"
2023102905,2023,"REG",8,59285,"10/29/2023","13:00:00",NULL,"3410","3430","NYG","NYJ","New York Giants","New York Jets","Giants","Jets",3757,"East Rutherford","MetLife Stadium","NJ","OUTDOOR","CBS","00:00","FINAL OVERTIME","FINAL",13,7,0,0,3,3,1,10,3,0,7,0,0,1,NULL,"3.5","33.5"
2023100104,2023,"REG",4,59226,"10/01/2023","13:00:00",NULL,"1050","0325","CLE","BAL","Cleveland Browns","Baltimore Ravens","Browns","Ravens",1048,"Cleveland","Cleveland Browns Stadium","OH","OUTDOOR","CBS","00:00","FINAL","FINAL",28,7,14,0,7,0,2,3,3,0,0,0,0,3,NULL,"1.5","39.5"
2023102903,2023,"REG",8,59283,"10/29/2023","13:00:00",NULL,"2200","3300","IND","NO","Indianapolis Colts","New Orleans Saints","Colts","Saints",2878,"Indianapolis","Lucas Oil Stadium","IN","INDOOR","FOX","00:00","FINAL","FINAL",38,7,14,7,10,0,1,27,7,13,0,7,0,0,NULL,"1.5","43.5"
2023102904,2023,"REG",8,59284,"10/29/2023","13:00:00",NULL,"2700","3200","MIA","NE","Miami Dolphins","New England Patriots","Dolphins","Patriots",2475,"Opa Locka","Hard Rock Stadium","FL","OUTDOOR","CBS","00:00","FINAL","FINAL",17,7,0,3,7,0,2,31,7,10,7,7,0,2,NULL,"-9.5","46.5"
2023102600,2023,"REG",8,59279,"10/26/2023","20:15:00",NULL,"0610","4900","BUF","TB","Buffalo Bills","Tampa Bay Buccaneers","Bills","Buccaneers",3770,"Orchard Park","Highmark Stadium","NY","OUTDOOR","Prime Video","00:00","FINAL","FINAL",18,0,10,0,8,0,0,24,3,14,7,0,0,0,NULL,"-9.5","43.5"
